id,name,category,image_path,description
5cef01f9-1ca4-4e6a-812a-6e026862dad9,Carolina,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\CAROLINA.jpg,shoes piece called Carolina
d30b9b7a-a6ec-4adc-86c2-84d9e79ced78,"Chain Decor Korean Style Chunky Brown Shoes – Littlebox India Black Leather Chelsea Boots With Track Soles, Designed For Off Duty Model Aesthetics",shoes,"data\images\shoes-20251116T220816Z-1-001\shoes\Chain_Decor_Korean_Style_Chunky_Brown_Shoes_–_Littlebox_India_Black_leather_Chelsea_boots_with_track_soles,_designed_for_off-duty_model_aesthetics.jpg","shoes piece called Chain Decor Korean Style Chunky Brown Shoes – Littlebox India Black Leather Chelsea Boots With Track Soles, Designed For Off Duty Model Aesthetics"
62b6ac1b-9c89-4113-94f9-24ba4069027c,"Chunky Black Trending Loafers Footwear – Littlebox India A Pair Of Chunky Black Loafers Featuring A Platform Sole, Showcasing A Trendy And Modern Footwear De",shoes,"data\images\shoes-20251116T220816Z-1-001\shoes\Chunky_Black_Trending_Loafers_Footwear_–_Littlebox_India_A_pair_of_chunky_black_loafers_featuring_a_platform_sole,_showcasing_a_trendy_and_modern_footwear_de.jpg","shoes piece called Chunky Black Trending Loafers Footwear – Littlebox India A Pair Of Chunky Black Loafers Featuring A Platform Sole, Showcasing A Trendy And Modern Footwear De"
53130fbc-bdfd-483f-b9ff-a23b6fcef279,"Chunky Brown Trending Loafers – Littlebox India A Pair Of Chunky Brown Loafers With Black Soles, Showcasing A Trendy Design Suitable For Casual Or F",shoes,"data\images\shoes-20251116T220816Z-1-001\shoes\Chunky_Brown_Trending_Loafers_–_Littlebox_India_A_pair_of_chunky_brown_loafers_with_black_soles,_showcasing_a_trendy_design_suitable_for_casual_or_f.jpg","shoes piece called Chunky Brown Trending Loafers – Littlebox India A Pair Of Chunky Brown Loafers With Black Soles, Showcasing A Trendy Design Suitable For Casual Or F"
4eabff8a-2b16-495e-bb50-9d59d086a5ee,Clara,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\CLARA.jpg,shoes piece called Clara
171cddb0-9be1-4478-91a1-92fc3d15f89d,Cool Girl Aesthetics Runway Inspired Black Shoe In Black – Littlebox India Image 10,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\Cool_Girl_Aesthetics_Runway_Inspired_Black_Shoe_In_Black_–_Littlebox_India_image_10.jpg,shoes piece called Cool Girl Aesthetics Runway Inspired Black Shoe In Black – Littlebox India Image 10
8eaf1086-b5b1-4681-a7df-868aa33919e7,Cool Girl Aesthetics Runway Inspired Pink Shoe – Littlebox India Image 10,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\Cool_Girl_Aesthetics_Runway_Inspired_Pink_Shoe_–_Littlebox_India_image_10.jpg,shoes piece called Cool Girl Aesthetics Runway Inspired Pink Shoe – Littlebox India Image 10
e80b521a-18bb-4304-85bd-73c519d7ec0b,Croco Embossed Vintage Peep Toe High Heel Shoes – Littlebox India Image 10,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\Croco_Embossed_Vintage_Peep_Toe_High_Heel_Shoes_–_Littlebox_India_image_10.jpg,shoes piece called Croco Embossed Vintage Peep Toe High Heel Shoes – Littlebox India Image 10
70523884-f3ab-4fb1-b47b-420d27f0ff3e,Dark Brown Open Toe Bowknot Strappy Heel Sandal – Littlebox India Image 10,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\Dark_Brown_Open_Toe_Bowknot_Strappy_Heel_Sandal_–_Littlebox_India_image_10.jpg,shoes piece called Dark Brown Open Toe Bowknot Strappy Heel Sandal – Littlebox India Image 10
130919f7-1936-44ce-9e8c-c6bccac73f1d,Diva Of Pinterest Black Pumps Footwear – Littlebox India Image 10,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\Diva_Of_Pinterest_Black_Pumps_Footwear_–_Littlebox_India_image_10.jpg,shoes piece called Diva Of Pinterest Black Pumps Footwear – Littlebox India Image 10
05d227b0-1ab1-4977-9cf0-33e07403d8c9,"Diva Of Pinterest Offwhite Pumps Footwear – Littlebox India A Woman S Legs Wearing Black Leather Sandals With Laces, Showcasing Summer S Trending Black Lace Up ",shoes,"data\images\shoes-20251116T220816Z-1-001\shoes\Diva_Of_Pinterest_Offwhite_Pumps_Footwear_–_Littlebox_India_A_woman_s_legs_wearing_black_leather_sandals_with_laces,_showcasing_summer_s_trending_black_lace-up_.jpg","shoes piece called Diva Of Pinterest Offwhite Pumps Footwear – Littlebox India A Woman S Legs Wearing Black Leather Sandals With Laces, Showcasing Summer S Trending Black Lace Up "
002bb424-3c49-4991-8999-121245cdebb6,Georgia,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\GEORGIA.jpg,shoes piece called Georgia
e34be7ac-da9e-423f-b392-f7d225ee096c,"Gothic Style Trending Accessory Detail Platform Shoes – Littlebox India A Pair Of Black Leather Platform Shoes Featuring Metal Buckles, Showcasing A Gothic Style Accessory ",shoes,"data\images\shoes-20251116T220816Z-1-001\shoes\Gothic_Style_Trending_Accessory_Detail_Platform_Shoes_–_Littlebox_India_A_pair_of_black_leather_platform_shoes_featuring_metal_buckles,_showcasing_a_gothic_style_accessory_.jpg","shoes piece called Gothic Style Trending Accessory Detail Platform Shoes – Littlebox India A Pair Of Black Leather Platform Shoes Featuring Metal Buckles, Showcasing A Gothic Style Accessory "
08f2d33d-5f1c-47bf-871e-e92fecde9501,High Plateau Knee High Black Boot – Littlebox India A Pair Of High Plateau Knee High Black Boots Displayed On A White Background,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\High_Plateau_Knee_High_Black_Boot_–_Littlebox_India_A_pair_of_high_plateau_knee-high_black_boots_displayed_on_a_white_background.jpg,shoes piece called High Plateau Knee High Black Boot – Littlebox India A Pair Of High Plateau Knee High Black Boots Displayed On A White Background
80e93b10-57ed-42b6-87c3-a548b2c81e7b,Image 1 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_1 (1).jpg,shoes piece called Image 1 (1)
ce1aa0ee-be60-4a63-8037-d07b17e5c5d2,Image 1,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_1.jpg,shoes piece called Image 1
f6f8fd77-299c-4aef-8896-f474aca0302d,Image 10 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_10 (1).jpg,shoes piece called Image 10 (1)
d3575712-dcd5-4356-a1a0-68c3633d10b0,Image 10,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_10.jpg,shoes piece called Image 10
ac5b21a8-c7a3-458b-91c9-38d0a9828c8a,Image 100,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_100.jpg,shoes piece called Image 100
43456db1-c4bd-4740-9e09-3d175bc6dc35,Image 100,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_100.png,shoes piece called Image 100
e7a1d8b5-f6b4-4db8-bdea-8e984e84c8c8,Image 101,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_101.jpg,shoes piece called Image 101
b63b67e0-c63e-4703-b61b-ef913102d2e5,Image 102,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_102.jpg,shoes piece called Image 102
6f223438-2a07-4455-b0cc-574747ac7e0d,Image 103,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_103.jpg,shoes piece called Image 103
a7d8b586-81b9-4c8b-84a4-5037daac0732,Image 103,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_103.png,shoes piece called Image 103
62146d98-f007-44b2-8823-c133a92acf41,Image 104,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_104.jpg,shoes piece called Image 104
d2e967dd-6b11-47af-afeb-015d3e99d944,Image 105,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_105.jpg,shoes piece called Image 105
36d21f28-4c5f-46b6-aa1f-d7ec5d032f73,Image 106,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_106.jpg,shoes piece called Image 106
071489f8-6e9e-4541-838b-be81eab56273,Image 107,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_107.jpg,shoes piece called Image 107
400e8cf4-b81a-4666-8990-cfa511f94b50,Image 108,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_108.jpg,shoes piece called Image 108
2ebfbd14-84a5-4a12-a06b-f4488ccdfcd7,Image 109,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_109.jpg,shoes piece called Image 109
a9b4b299-f322-47bf-af2b-b266d0ff1705,Image 11 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_11 (1).jpg,shoes piece called Image 11 (1)
a4a45ee0-f063-4bdb-9af7-bcefbd9b6522,Image 11,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_11.jpg,shoes piece called Image 11
df90b024-1a60-4ef8-98ff-f9eea6771920,Image 110,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_110.jpg,shoes piece called Image 110
1fe2f201-ee47-47df-961d-e3062db6b98b,Image 111,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_111.jpg,shoes piece called Image 111
81a8f60c-51c0-4a4d-922d-dca2a3b75a43,Image 112,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_112.jpg,shoes piece called Image 112
b9e53e0c-e2be-458a-8067-375a885342c0,Image 113,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_113.jpg,shoes piece called Image 113
298f9cd1-e73d-44cc-9e2a-949958f94ebb,Image 113,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_113.png,shoes piece called Image 113
ee964c2b-2cb7-437d-b8e4-b7565297c9e3,Image 114,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_114.jpg,shoes piece called Image 114
9b8c5797-12f2-48ba-aca3-aa722d80f441,Image 115,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_115.jpg,shoes piece called Image 115
0f683991-fbf4-49ec-b528-b7f36d7e5490,Image 116,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_116.jpg,shoes piece called Image 116
4130c2a6-89a6-478e-b0dd-1628514880cc,Image 117,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_117.jpg,shoes piece called Image 117
5b1b30b7-69e5-48ff-a07f-26b766594a73,Image 118,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_118.jpg,shoes piece called Image 118
34ba0c97-a03e-4e07-a0d0-f7261c2644b8,Image 119,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_119.jpg,shoes piece called Image 119
b16949fd-62a6-4fde-b54f-43984e0e5501,Image 12 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_12 (1).jpg,shoes piece called Image 12 (1)
7b2bd337-c5df-4e8c-af2f-13b8bc1ae0ce,Image 12,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_12.jpg,shoes piece called Image 12
ed5ae781-d10e-4071-9cc1-819aad4c667a,Image 120,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_120.jpg,shoes piece called Image 120
02eb0d7e-af94-4499-b284-d75374b74c32,Image 120,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_120.png,shoes piece called Image 120
b6f1093f-365b-473f-b605-6039473478eb,Image 121,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_121.jpg,shoes piece called Image 121
91519daa-47b2-4ac3-96c2-ebdb19b6644b,Image 122,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_122.jpg,shoes piece called Image 122
d31e8389-97b3-4613-81a5-d7e06575f320,Image 123,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_123.jpg,shoes piece called Image 123
a991b7f5-7f2b-4d7c-b196-ef674b1bfde5,Image 124,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_124.jpg,shoes piece called Image 124
76865c70-76c6-428f-b4c6-af468e1c4caa,Image 125,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_125.jpg,shoes piece called Image 125
23bb1972-3129-4c9b-ae50-a731ee0592b3,Image 125,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_125.png,shoes piece called Image 125
6c71f5be-843b-4edd-af0f-9eebb50e5617,Image 126,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_126.jpg,shoes piece called Image 126
c373b20b-0688-4e0f-824d-fd4af62adb6b,Image 127,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_127.jpg,shoes piece called Image 127
59d476d3-ff8d-4189-b8a5-4d361dfc2476,Image 127,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_127.png,shoes piece called Image 127
54db00e6-a2a4-4863-892c-484e57fe74ab,Image 128,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_128.jpg,shoes piece called Image 128
80fc4116-be05-49e0-b74c-5b883538999b,Image 128,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_128.png,shoes piece called Image 128
001b6587-880c-429c-964a-a6ba80b2ca59,Image 129,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_129.jpg,shoes piece called Image 129
30b62ac6-c866-4481-81ae-bccdc9963292,Image 13 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_13 (1).jpg,shoes piece called Image 13 (1)
157ebe90-afa2-434f-b50c-9e5e04c7ec47,Image 13,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_13.jpg,shoes piece called Image 13
f63ebaca-dae0-4bdd-b1cd-85bac4b09c47,Image 130,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_130.jpg,shoes piece called Image 130
f71bfe18-ddbe-45c3-9ba1-fefa6e06944d,Image 131,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_131.jpg,shoes piece called Image 131
753ffcef-c42b-4d86-a27c-f9bb52670831,Image 132,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_132.jpg,shoes piece called Image 132
c57de41a-0180-4205-a057-01b1c3027547,Image 133,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_133.jpg,shoes piece called Image 133
d2c28615-31f2-4507-99de-d3b72f706da8,Image 134,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_134.jpg,shoes piece called Image 134
59f474e2-1e0a-41aa-b881-03d14d012d46,Image 135,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_135.jpg,shoes piece called Image 135
762df694-91b1-49ac-8f40-43e217646ba2,Image 136,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_136.jpg,shoes piece called Image 136
bdc0d20f-41cf-4d99-9cba-d3057542cd6c,Image 137,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_137.jpg,shoes piece called Image 137
8ae06a54-feb1-4b55-b156-edb312fe5110,Image 137,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_137.png,shoes piece called Image 137
1c22088c-0f1e-4736-9253-66fa09a73627,Image 138,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_138.jpg,shoes piece called Image 138
23f04e35-2e39-4a1f-883c-e6550d5d96b0,Image 138,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_138.png,shoes piece called Image 138
33fe40b2-b6c6-4f68-896e-d9b2487f95cd,Image 139,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_139.jpg,shoes piece called Image 139
067a2697-6abe-45ca-af52-ba7d98948e41,Image 14 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_14 (1).jpg,shoes piece called Image 14 (1)
9c7e02a7-c508-469a-b219-34ac4d0de771,Image 14,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_14.jpg,shoes piece called Image 14
79f13a36-ea22-46fd-ad12-01b6f6181080,Image 140,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_140.jpg,shoes piece called Image 140
52ec2bb6-522b-46fd-889b-8f2d54fd69d4,Image 141,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_141.jpg,shoes piece called Image 141
dee1d5e9-0038-42d5-adc4-dd40cfc728e3,Image 141,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_141.png,shoes piece called Image 141
574fb479-5172-4247-a723-a7979f64c8c6,Image 142,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_142.jpg,shoes piece called Image 142
313f2eaa-aa95-4e0e-b894-a37379a4dc2a,Image 143,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_143.jpg,shoes piece called Image 143
494bca3a-7538-4471-8508-c499511d760e,Image 144,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_144.jpg,shoes piece called Image 144
781c7210-437c-482a-ac46-b63138365946,Image 145,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_145.jpg,shoes piece called Image 145
904e34d5-78b2-48ab-b8a7-d7dfb92cbf9f,Image 145,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_145.png,shoes piece called Image 145
46ea5efc-2ba8-4b39-adf6-bf8a5acb579c,Image 146,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_146.jpg,shoes piece called Image 146
0e9cebb8-5bd5-4ba8-b5dc-22e83300351e,Image 147,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_147.jpg,shoes piece called Image 147
66d45799-17d8-4f49-a3dc-8ca1ba56cf25,Image 148,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_148.jpg,shoes piece called Image 148
c059fb77-d373-4c3e-870a-b13cb11d9e36,Image 15 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_15 (1).jpg,shoes piece called Image 15 (1)
9f5b55ac-94af-4e0c-b384-1117a4dd5894,Image 15,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_15.jpg,shoes piece called Image 15
40443546-fada-4fa6-9e63-e7f68974da86,Image 16,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_16.jpg,shoes piece called Image 16
ed5554be-4006-412b-b739-7419639a563f,Image 16,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_16.png,shoes piece called Image 16
3376d7a4-3139-4e93-ae0f-869ea9f4bc61,Image 17,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_17.jpg,shoes piece called Image 17
2e07beed-35c6-44a9-b73c-aacf1d9c6877,Image 17,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_17.png,shoes piece called Image 17
4eb38907-496f-4389-acbe-8a461de108aa,Image 18 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_18 (1).jpg,shoes piece called Image 18 (1)
4f4901ac-5b35-4690-a57e-245fa54e4c45,Image 18,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_18.jpg,shoes piece called Image 18
1332e7b2-6ac3-454e-93bf-af24ed7a5627,Image 19 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_19 (1).jpg,shoes piece called Image 19 (1)
262a6f4a-b08c-4170-8f02-5ffe7fed1e98,Image 19,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_19.jpg,shoes piece called Image 19
dbb22668-75e1-4860-b4ae-285044e1dad3,Image 2 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_2 (1).jpg,shoes piece called Image 2 (1)
002c9b6a-ae7b-448c-8665-005041434506,Image 2,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_2.jpg,shoes piece called Image 2
5a8991e1-e64c-4ae2-9d9d-15579f75f298,Image 20 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_20 (1).jpg,shoes piece called Image 20 (1)
2d0cdc49-76f2-46f7-8ae4-0444661c4a1b,Image 20,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_20.jpg,shoes piece called Image 20
e873f05b-1de2-459e-a697-9e34b9301f52,Image 21,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_21.jpg,shoes piece called Image 21
1f404d93-aa2b-4780-b031-89c91dd13772,Image 21,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_21.png,shoes piece called Image 21
7937ba71-3acc-4054-91a3-30c005820cb3,Image 22 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_22 (1).jpg,shoes piece called Image 22 (1)
5d23ba96-5e43-4092-a3b0-791a52f81068,Image 22,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_22.jpg,shoes piece called Image 22
237617a2-9864-4927-8b2d-424bc96b7d5c,Image 23 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_23 (1).jpg,shoes piece called Image 23 (1)
b9cbd2f8-5981-48f5-b63c-d95d3819656f,Image 23,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_23.jpg,shoes piece called Image 23
ac09e83c-88ab-4d70-8eea-a1b3bd42dade,Image 24 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_24 (1).jpg,shoes piece called Image 24 (1)
0b68c97e-b565-44d9-8bad-339232cc6808,Image 24,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_24.jpg,shoes piece called Image 24
ed107259-82fc-49e0-a1e2-5df85402d949,Image 25 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_25 (1).jpg,shoes piece called Image 25 (1)
85ead111-8e73-4808-94d7-54ea18498d66,Image 25,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_25.jpg,shoes piece called Image 25
f206a367-ac9b-44f0-81e0-8ddcd0a28dad,Image 26 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_26 (1).jpg,shoes piece called Image 26 (1)
a9ff0591-5ce1-40fa-a09a-609a804f0c9f,Image 26,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_26.jpg,shoes piece called Image 26
3bb814a0-1b2e-4383-ab6f-c7f0a9eb8063,Image 27,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_27.jpg,shoes piece called Image 27
ae8d839f-7ceb-47fa-835c-f14473cd3cef,Image 27,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_27.png,shoes piece called Image 27
3902dc7a-f5f0-42b9-ba6b-532e5065f5b8,Image 28 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_28 (1).jpg,shoes piece called Image 28 (1)
39241bca-0851-45db-99a5-9b5d3008548f,Image 28,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_28.jpg,shoes piece called Image 28
b2d1f14e-34be-4113-a418-fd6db813923f,Image 29 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_29 (1).jpg,shoes piece called Image 29 (1)
5b503702-60cf-442e-8eac-49cbb710b3bb,Image 29,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_29.jpg,shoes piece called Image 29
ab7f02f4-325c-4f55-9af1-4986bc13d443,Image 3 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_3 (1).jpg,shoes piece called Image 3 (1)
f2ca2279-783c-43c6-b7c5-7e31b276b3c5,Image 3,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_3.jpg,shoes piece called Image 3
123af375-c8c8-4edf-a8d1-e8b7f04d6c2e,Image 30 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_30 (1).jpg,shoes piece called Image 30 (1)
1276518c-d2f5-4db5-bc73-fc44b5a2db6b,Image 30,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_30.jpg,shoes piece called Image 30
150cf111-8825-45a6-a798-6a24411f3cf0,Image 31 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_31 (1).jpg,shoes piece called Image 31 (1)
8285fdf0-56da-4818-adbb-28f115e3b765,Image 31,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_31.jpg,shoes piece called Image 31
091cdb93-136f-4a8a-b71e-9cee6e3dcb40,Image 32 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_32 (1).jpg,shoes piece called Image 32 (1)
7ff5545c-9ad9-453f-8e55-a3ad2bc719f0,Image 32,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_32.jpg,shoes piece called Image 32
e77ae119-cf19-44d4-b5f0-a4e831dd1d1e,Image 33 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_33 (1).jpg,shoes piece called Image 33 (1)
3072ce83-7558-4639-98ad-703b6c3aed3b,Image 33,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_33.jpg,shoes piece called Image 33
4a037a75-40f1-4273-920e-432849d098b7,Image 34 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_34 (1).jpg,shoes piece called Image 34 (1)
ff4be2c6-e2b8-47ee-8c79-33eb5d432283,Image 34,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_34.jpg,shoes piece called Image 34
9e376df2-abd4-4f3c-8a28-7a577849d6fb,Image 35,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_35.jpg,shoes piece called Image 35
c649c9b5-59b2-41cd-88cd-6547e3e357ce,Image 35,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_35.png,shoes piece called Image 35
00fb8d79-8efe-40f3-a1e5-019a9d3a1362,Image 36 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_36 (1).jpg,shoes piece called Image 36 (1)
f73d89b4-f86c-4380-9afa-a2289276c41b,Image 36,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_36.jpg,shoes piece called Image 36
88e2859a-5ef9-430f-9534-2464250174e6,Image 37 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_37 (1).jpg,shoes piece called Image 37 (1)
284e5be0-3b0c-4269-92af-e01b74be73f7,Image 37,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_37.jpg,shoes piece called Image 37
6e963b47-a069-482e-a357-c7f22e611937,Image 38,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_38.jpg,shoes piece called Image 38
2eeb7fff-b9ee-44da-9579-adfd0cda89f4,Image 38,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_38.png,shoes piece called Image 38
6e6ef673-edef-4ba6-aff6-b8c2579c491a,Image 39 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_39 (1).jpg,shoes piece called Image 39 (1)
ddd644c8-ebdd-4e8d-a58f-afcec95b73ce,Image 39,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_39.jpg,shoes piece called Image 39
38b8f548-435c-4ac7-9a9f-7209d67d7ced,Image 4 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_4 (1).png,shoes piece called Image 4 (1)
2dabac7c-0c8a-4531-a63e-a865441d1995,Image 4,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_4.png,shoes piece called Image 4
c6f5f26f-ffbb-46f2-b6ce-225bb16c315d,Image 40 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_40 (1).jpg,shoes piece called Image 40 (1)
72c03f21-7247-434c-9889-380ab10a2ce0,Image 40,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_40.jpg,shoes piece called Image 40
77f7816d-bdd2-4cb8-946e-b9b1406cc8b4,Image 41 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_41 (1).jpg,shoes piece called Image 41 (1)
cf22f269-3117-4707-a26a-26528ae47a96,Image 41,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_41.jpg,shoes piece called Image 41
e3336baa-bef6-4a66-839c-e7a6c5001f16,Image 42 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_42 (1).jpg,shoes piece called Image 42 (1)
0262fb21-fc72-4c99-8817-e9c572703dff,Image 42,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_42.jpg,shoes piece called Image 42
